17

910 1694
830 488 597
233 492 710
306 680 538
381 619 830
859 140 399
755 956 382
756 396 23
349 422 317
973 354 870
155 347 565
910 716 516
391 412 32
854 698 416
413 923 682
382 905 810
715 551 245
498 485 65
52 675 465
71 585 562
692 403 816
910 521 414
245 960 822
931 694 74
762 672 296
745 939 620
19 955 537
17 357 403
554 438 935
56 279 130
60 702 950
506 388 948
459 154 632
140 507 48
468 503 923
434 545 105
390 624 169
595 470 593
730 857 192
404 869 579
480 2 371
934 410 608
596 112 823
265 426 42
278 522 159
717 316 341
267 276 973
629 286 299
500 264 795
744 258 850
917 325 876
152 917 304
759 433 565
452 869 803
610 715 997
589 379 480
602 110 602
714 232 519
769 496 850
867 183 938
242 622 323
34 807 89
230 680 185
875 255 563
696 280 179
755 588 773
700 752 76
222 176 356
469 271 788
867 172 229
307 475 776
433 190 411
208 168 66
842 671 731
369 659 45
80 105 127
139 49 332
691 3 184
118 32 488
863 511 833
33 562 423
794 366 298
613 569 941
445 857 229
387 19 319
468 896 754
644 766 993
772 169 114
475 567 600
619 961 267
34 129 93
123 513 365
854 19 537
793 905 47
322 925 633
292 653 155
622 404 70
133 166 749
65 124 372
691 941 277
482 137 805
129 686 981
140 98 661
218 98 156
434 555 770
273 973 376
925 126 638
334 819 309
468 826 754
305 732 411
551 65 313
574 227 384
619 461 262
485 908 726
567 63 195
304 294 375
382 660 580
88 507 469
796 967 44
808 223 631
293 154 988
575 931 82
928 716 797
283 945 795
265 145 170
399 696 35
877 828 556
911 397 703
960 738 454
863 964 342
348 51 323
19 700 382
637 104 348
764 243 847
129 294 887
21 866 406
695 560 677
100 834 863
331 400 892
352 297 346
775 955 802
816 707 254
315 753 837
908 147 334
957 506 858
186 580 280
561 63 590
670 96 926
303 198 716
395 263 980
914 751 250
683 150 716
528 67 86
150 860 367
521 701 562
682 719 853
418 683 256
562 911 779
147 709 305
14 367 965
495 925 630
939 428 364
446 102 152
894 558 89
12 392 199
217 965 905
458 547 837
637 770 474
295 125 845
791 738 32
56 218 851
316 975 580
503 88 265
545 746 908
437 952 580
884 877 339
313 246 102
56 568 215
227 524 207
548 592 681
456 962 471
114 405 877
17 656 447
742 305 742
702 324 924
948 155 297
60 955 95
475 513 165
868 375 357
337 120 915
961 158 184
48 418 317
920 810 608
428 349 206
85 853 378
758 821 238
163 679 793
191 480 213
315 912 482
114 586 438
556 37 676
456 339 794
660 804 752
323 95 614
137 634 25
721 367 645
489 574 929
868 225 922
38 819 59
936 566 548
301 247 754
323 3 618
387 11 947
980 179 240
697 537 218
556 384 272
419 919 712
798 294 442
144 498 674
385 309 218
30 137 175
982 696 914
327 285 608
648 747 65
697 428 654
206 440 188
222 958 598
568 810 747
752 485 649
820 128 928
141 440 601
907 211 479
374 43 960
694 589 812
434 225 181
484 728 425
272 77 397
647 979 850
494 419 557
690 360 615
314 644 348
68 655 462
609 619 870
92 516 832
863 557 20
361 933 431
281 521 770
22 357 572
877 781 467
850 718 609
334 137 207
299 186 849
698 7 10
652 369 602
779 171 354
187 776 21
885 616 130
842 943 765
599 248 520
749 90 69
685 529 450
408 221 698
164 183 896
918 669 807
172 955 304
186 581 656
151 164 609
307 727 532
173 765 526
543 765 307
674 920 786
29 644 998
412 802 517
726 114 339
716 217 842
792 753 547
428 241 678
4 879 955
714 709 468
926 484 229
136 644 287
48 373 950
563 682 117
442 478 229
691 713 391
858 547 179
402 217 698
760 772 972
835 757 133
234 118 695
209 975 962
126 654 22
599 941 876
649 211 521
879 470 665
808 825 440
638 464 998
964 799 617
971 728 565
861 377 860
822 196 712
586 471 435
353 658 254
584 270 768
194 181 530
514 530 967
520 513 13
942 653 517
33 233 561
138 634 817
561 884 774
50 629 757
131 798 96
49 403 673
460 146 527
309 550 537
261 53 847
928 247 385
270 260 40
338 818 304
6 838 466
804 165 944
595 361 112
794 100 363
485 548 499
872 572 132
681 802 795
467 929 591
250 811 825
693 411 196
582 620 376
313 897 229
294 446 362
894 380 648
610 367 531
443 707 8
404 89 218
87 828 632
411 690 11
358 233 496
797 511 37
686 817 413
105 433 298
832 950 803
603 432 14
266 243 726
773 302 740
613 913 718
355 385 118
211 248 783
530 17 962
878 344 328
218 718 861
549 901 28
257 475 477
39 451 993
221 379 96
889 313 452
204 758 368
11 161 2
964 101 176
881 352 214
354 698 964
598 800 311
666 379 880
542 634 495
390 35 359
908 443 144
637 961 896
374 741 341
208 665 178
772 379 311
252 618 783
389 37 73
860 267 512
373 389 287
697 733 546
164 301 800
173 546 850
364 780 691
508 275 214
915 914 100
54 904 684
788 872 976
664 927 311
888 527 526
49 823 764
709 954 326
387 568 46
849 604 946
457 837 702
261 112 673
116 142 279
249 318 304
780 217 830
142 627 811
641 140 788
137 705 895
339 846 242
726 254 370
479 950 416
95 420 87
797 397 387
392 926 433
140 750 808
676 238 623
479 624 107
168 132 757
966 134 811
343 438 382
123 876 817
388 132 559
145 346 357
266 178 361
744 345 558
573 336 263
981 205 852
318 615 778
396 164 953
133 541 100
892 408 855
110 789 543
977 878 227
638 377 697
568 471 752
516 963 226
257 895 20
965 230 325
848 748 127
512 677 136
855 169 867
501 228 775
399 460 368
284 16 980
690 129 583
848 319 480
814 473 783
337 957 223
91 168 717
521 659 648
483 817 945
247 764 108
176 406 606
253 755 122
57 245 40
837 563 108
582 461 157
81 434 682
963 632 701
351 934 702
750 398 561
17 263 173
637 680 66
268 63 688
201 314 360
254 176 82
900 973 448
501 707 691
881 831 157
102 573 309
751 771 795
346 80 195
220 57 422
419 440 839
238 55 839
215 91 136
686 570 803
74 427 38
343 143 113
741 777 762
365 263 333
918 941 375
743 9 955
445 569 860
537 444 578
224 421 341
957 365 164
948 125 469
325 579 186
792 577 878
203 916 181
725 593 250
838 669 91
151 924 251
351 544 324
754 871 454
777 390 69
320 166 37
146 591 463
837 239 223
784 663 508
773 495 574
393 277 869
696 90 671
275 891 94
163 754 119
316 31 726
623 352 324
519 955 480
129 943 656
32 792 14
735 160 297
915 672 20
596 730 492
884 749 515
661 87 19
984 957 421
469 876 756
524 287 535
673 537 370
153 864 568
615 821 920
974 829 411
515 458 787
626 238 175
110 334 513
818 762 994
631 419 501
494 421 836
191 896 526
511 944 512
659 441 864
61 370 694
147 822 270
691 866 109
11 27 245
625 375 9
443 682 155
198 355 724
306 256 994
624 873 61
981 792 421
101 290 675
914 507 330
737 359 979
287 613 580
33 608 112
886 878 796
590 244 216
131 897 683
122 28 700
942 177 32
746 672 636
423 26 753
259 450 10
481 474 41
708 829 184
570 701 495
443 704 562
120 339 506
811 469 212
633 859 736
585 664 146
324 440 749
655 210 413
950 412 332
195 7 900
245 250 148
618 69 964
853 889 919
239 118 934
787 38 426
417 251 359
292 229 742
187 600 404
640 315 668
610 75 759
566 287 542
365 130 691
727 464 837
58 351 776
692 502 886
356 364 70
534 489 980
316 573 290
189 300 34
93 903 667
669 329 88
920 104 714
751 808 277
839 4 223
753 857 16
700 135 199
279 557 490
772 118 239
375 853 850
545 280 179
183 524 471
123 465 649
662 759 486
74 696 150
253 237 467
291 639 808
873 809 790
454 24 881
205 497 472
137 417 185
531 364 634
589 861 374
845 400 253
484 881 400
30 177 863
885 939 969
623 209 163
680 362 168
916 667 269
864 131 907
930 129 168
752 935 957
710 958 336
734 807 972
423 420 467
508 551 724
63 426 594
540 103 297
934 963 137
710 5 833
846 587 768
195 113 680
662 848 855
153 577 469
290 40 910
972 577 123
411 552 972
417 318 970
502 984 505
755 338 795
461 390 598
660 490 72
970 831 411
360 294 648
146 460 8
695 24 868
220 601 407
105 723 265
743 381 868
499 406 1
99 953 418
521 714 309
19 723 264
607 974 74
59 730 972
905 437 969
613 277 108
538 729 332
131 549 655
605 212 400
868 422 201
579 203 841
673 118 351
735 800 892
625 925 576
836 634 655
766 792 711
873 135 694
259 489 374
500 516 335
211 319 754
252 549 283
982 698 790
459 293 248
893 352 245
456 851 203
638 462 443
808 965 190
681 523 982
378 658 21
378 755 467
553 56 585
384 979 576
707 311 141
861 904 619
388 365 271
825 798 992
162 293 301
252 55 196
119 93 291
701 324 501
27 351 888
666 779 101
26 535 379
821 759 749
248 800 821
840 90 575
505 35 918
611 459 46
395 298 700
560 137 689
233 101 243
574 84 721
633 32 959
817 648 807
502 44 511
596 527 885
456 62 506
149 385 633
191 133 137
170 798 90
441 67 38
82 901 413
102 586 561
152 611 462
699 614 888
765 299 817
404 484 899
329 171 292
856 265 46
25 747 211
103 616 607
766 582 589
836 261 212
445 200 925
685 792 314
433 164 820
271 541 879
812 434 843
399 969 513
41 766 320
206 512 448
710 418 223
280 250 573
834 698 768
292 113 966
547 979 837
47 784 70
655 763 319
730 921 877
328 730 273
546 24 638
243 81 822
942 137 378
59 490 375
11 353 621
601 632 698
972 494 980
280 813 240
10 97 961
925 381 79
963 531 824
124 129 260
184 939 373
319 322 655
959 662 131
618 885 137
180 216 226
109 237 449
946 762 790
86 309 253
606 543 22
679 839 111
273 143 599
913 556 429
821 362 265
665 912 765
515 431 150
689 883 56
303 468 829
102 670 490
599 107 242
775 507 559
438 679 717
203 336 423
509 372 650
805 279 587
37 925 421
13 573 763
241 926 192
429 889 43
219 384 877
74 773 925
737 208 174
726 927 767
426 601 409
5 843 513
27 266 457
954 945 365
693 229 232
481 30 596
343 371 443
729 634 383
338 793 248
112 219 755
405 957 477
353 864 799
824 123 968
832 768 807
451 32 405
620 472 494
185 377 114
574 381 62
534 195 310
507 93 134
199 312 598
365 914 684
720 276 380
900 345 521
952 565 411
291 539 293
786 984 191
182 265 211
937 824 995
924 826 352
517 980 885
693 367 683
197 179 969
109 796 378
472 421 834
225 131 453
942 909 471
734 177 594
103 117 36
778 96 925
391 705 447
52 22 586
713 85 503
646 136 145
457 938 50
764 360 805
235 448 115
783 960 826
464 867 926
952 543 658
314 301 194
139 558 736
741 748 941
669 466 704
31 904 641
151 398 366
234 881 313
384 824 715
604 855 552
684 244 686
509 721 189
943 248 32
754 557 947
566 112 150
904 820 279
275 568 513
767 709 479
358 936 399
775 14 809
489 740 192
367 249 159
313 37 331
643 439 278
349 318 676
918 249 217
969 191 908
544 885 337
832 384 809
364 174 160
269 26 930
424 596 328
584 550 741
564 95 29
485 136 576
823 288 8
241 539 740
315 417 53
924 187 767
584 932 278
77 98 285
429 326 659
969 553 457
858 734 290
787 37 367
901 360 417
413 632 763
156 726 701
825 659 180
770 856 660
376 702 192
802 288 143
527 927 425
186 699 354
119 427 880
137 277 294
369 658 23
813 736 247
248 690 689
29 730 99
220 676 34
257 27 713
831 132 932
877 482 503
763 877 136
51 561 999
409 459 46
875 700 590
886 748 92
434 324 679
431 926 663
593 377 602
406 622 390
129 967 218
863 520 308
757 873 128
734 955 556
353 673 695
680 277 402
658 407 292
653 495 231
924 581 110
369 579 325
313 67 566
552 940 71
308 115 59
751 659 272
364 713 808
418 287 837
766 437 114
778 118 344
220 338 456
349 554 967
284 771 400
126 79 793
962 823 446
141 671 875
222 188 198
474 424 851
534 529 692
909 129 743
409 703 900
963 589 502
924 484 238
712 639 960
651 869 721
636 208 870
607 699 797
837 666 883
499 602 171
88 718 31
245 272 581
808 924 68
412 370 3
482 393 947
384 61 774
89 616 21
976 414 529
180 946 204
721 963 777
503 637 698
300 381 707
982 250 473
47 190 190
836 854 637
812 892 89
296 525 107
648 931 552
542 307 914
645 685 112
916 795 852
658 283 75
395 569 665
692 137 134
854 314 913
407 448 694
769 67 124
885 108 35
951 394 902
481 448 413
781 355 727
542 614 658
449 493 746
657 920 868
48 958 103
850 154 751
294 520 608
964 13 775
709 676 905
59 485 75
758 857 965
471 699 624
380 1 508
237 429 367
72 450 522
762 118 857
459 472 370
731 334 700
306 524 369
912 577 939
91 939 345
761 462 358
208 693 310
960 412 226
348 572 455
568 681 392
459 951 770
195 81 277
352 414 8
695 486 97
786 663 604
427 975 462
89 373 745
900 295 893
184 176 131
3 961 565
343 110 467
905 268 880
621 327 787
168 721 73
694 343 754
803 380 799
766 389 892
561 574 5
852 763 341
625 383 381
321 45 915
73 947 567
727 565 221
778 710 606
709 972 101
354 802 502
908 674 233
179 367 23
924 175 197
378 520 851
540 207 705
167 831 457
529 357 523
541 548 871
834 286 33
581 166 321
536 84 82
120 504 561
774 15 425
293 127 901
183 84 456
52 473 443
804 942 7
533 165 468
340 387 183
280 351 552
622 159 152
781 980 120
540 247 168
256 207 710
904 786 720
342 157 63
133 307 585
64 922 969
259 564 66
698 61 288
290 281 693
627 365 797
881 570 269
629 449 990
592 780 769
780 135 564
468 635 800
932 402 148
418 258 259
569 211 171
148 462 830
275 564 341
554 75 968
27 278 612
78 781 394
876 563 85
9 631 38
183 335 331
712 449 631
760 406 825
958 851 168
292 148 493
600 245 632
645 240 186
592 853 920
329 97 598
626 241 13
329 540 468
310 805 896
460 82 393
894 742 840
42 440 548
357 125 66
490 871 183
568 480 161
927 423 996
785 697 283
235 542 596
580 534 872
644 656 262
21 792 255
327 200 265
721 477 113
945 315 4
773 254 152
455 752 992
78 105 612
284 79 396
641 94 501
398 966 300
7 789 531
862 403 98
756 972 61
561 777 999
16 453 391
170 448 871
675 967 59
531 467 602
939 466 340
259 790 211
812 532 99
648 275 784
843 269 86
970 671 935
551 668 450
848 765 346
549 250 605
524 200 44
525 415 155
363 217 176
921 384 776
492 51 726
770 26 366
604 316 781
358 498 242
612 752 991
975 690 412
697 230 2
461 806 124
702 530 576
980 34 702
471 300 265
490 158 935
444 33 507
877 630 802
618 538 813
343 378 185
761 930 797
163 446 538
51 125 555
46 156 131
253 88 542
100 150 745
699 61 509
395 510 442
647 436 27
943 635 891
863 626 44
982 717 636
599 942 266
195 711 458
486 335 166
635 945 256
818 969 357
759 259 75
475 941 356
416 398 329
463 941 643
693 69 356
925 122 2
797 755 321
664 268 852
962 534 787
945 71 766
958 976 157
204 678 947
409 177 296
362 4 815
415 567 717
486 242 548
49 44 236
964 502 431
187 372 842
379 50 980
728 700 770
645 420 536
745 139 22
173 53 718
483 578 263
691 428 855
77 603 615
818 561 699
18 790 46
552 488 190
562 457 700
315 596 673
96 711 763
165 190 836
720 290 520
556 639 714
738 723 99
851 946 123
307 977 591
386 377 295
859 87 976
733 166 161
845 25 946
49 636 847
225 473 82
793 775 453
763 793 475
887 325 492
149 31 613
143 30 499
787 527 173
204 441 649
453 780 771
951 249 2
119 420 93
240 825 119
409 152 603
534 873 713
183 667 311
248 580 627
976 692 300
730 717 176
4 972 737
44 729 127
266 492 714
120 901 81
92 215 786
116 165 443
573 15 127
248 489 255
78 834 945
689 275 971
548 550 823
738 605 989
871 433 630
929 297 949
378 797 899
291 143 167
75 128 656
184 279 285
533 87 984
174 852 652
263 373 407
932 857 299
718 157 701
929 262 694
242 58 455
791 8 721
542 210 799
381 681 722
936 976 506
230 549 514
785 151 915
66 290 804
940 50 491
653 528 890
605 469 39
875 816 363
716 800 420
370 298 601
38 252 900
889 25 193
254 433 224
768 924 739
824 535 999
950 258 195
386 307 885
544 536 782
311 39 497
925 654 797
925 973 629
215 489 89
952 68 243
563 541 284
336 222 148
747 609 172
857 263 365
850 273 108
480 721 198
628 939 145
299 742 979
58 392 775
831 401 172
908 440 439
251 776 683
251 610 649
884 975 92
642 229 152
338 645 742
792 475 752
486 128 568
426 504 788
886 700 184
755 577 68
861 172 561
44 958 202
701 580 104
274 800 634
75 310 653
421 174 462
843 285 510
779 663 284
286 685 641
280 335 504
120 33 997
721 593 309
639 927 474
216 435 276
248 173 785
267 185 559
216 676 676
830 585 448
201 878 458
307 55 856
177 852 7
586 943 207
67 198 143
577 141 452
478 346 111
357 440 120
363 831 734
720 17 730
701 720 621
544 638 616
93 302 318
17 320 645
601 309 878
777 858 1
53 268 4
947 613 710
960 228 77
201 614 608
137 455 770
959 543 630
566 909 939
761 78 101
838 635 215
134 644 724
889 695 946
747 413 254
301 91 1000
58 274 134
262 675 905
276 919 538
336 15 722
761 516 853
82 536 554
303 109 730
451 369 111
233 774 787
796 217 654
703 789 823
624 793 599
788 808 504
592 190 719
676 87 355
969 305 144
547 40 562
173 365 566
339 695 18
818 730 533
788 942 256
847 843 634
307 1 26
765 311 459
393 670 198
33 223 626
597 335 1
35 272 541
16 29 285
411 190 934
380 613 722
955 302 477
311 258 967
47 653 176
589 973 127
634 529 592
421 703 415
675 851 878
591 856 890
437 42 952
203 650 304
525 301 676
49 581 785
18 715 23
834 249 196
902 954 982
736 474 557
454 662 705
900 257 738
859 918 792
298 72 640
893 664 285
358 290 725
367 314 334
645 629 108
347 508 253
853 759 577
475 438 518
762 633 451
874 512 609
87 205 564
912 319 179
612 654 291
427 376 127
24 9 287
845 878 606
345 749 907
722 341 865
522 543 434
266 836 714
700 933 941
229 951 2
320 421 696
414 2 804
886 83 9
764 286 206
805 904 552
17 149 711
402 550 950
636 579 147
92 799 678
729 238 612
58 552 822
113 282 772
403 710 756
567 362 175
916 112 32
26 262 597
650 392 886
86 863 176
982 972 702
705 596 201
61 32 754
715 765 87
163 483 872
37 594 52
328 635 622
842 323 628
655 291 729
549 322 615
124 583 402
632 978 62
418 844 725
254 390 920
808 491 138
214 958 258
113 823 500
616 120 15
753 316 337
231 770 432
972 666 842
79 985 399
830 505 531
720 598 426
664 771 943
121 823 352
461 553 183
23 749 586
78 194 840
615 238 535
255 366 230
646 521 737
888 832 105
82 537 542
923 572 123
215 191 55
365 391 167
139 625 637
965 372 368
892 743 368
660 828 287
984 213 38
847 953 226
192 88 462
591 118 618
702 644 83
440 971 471
96 642 445
793 536 312
558 51 472
59 915 381
335 666 909
384 474 242
749 602 847
343 904 597
581 493 183
899 852 266
952 923 198
461 292 48
984 780 778
625 100 188
979 573 939
671 778 153
851 164 762
651 314 929
872 147 984
185 899 558
704 286 842
218 108 137
693 508 898
94 405 978
190 203 456
852 515 321
303 408 490
146 826 340
55 95 475
84 313 190
242 213 960
384 958 210
712 313 374
687 960 327
27 583 311
163 433 78
695 600 569
515 347 864
753 89 47
686 53 10
300 681 180
514 606 136
464 937 508
928 634 622
220 368 941
900 486 116
701 702 44
858 205 683
711 199 141
122 611 751
523 956 103
546 268 219
435 853 332
485 697 192
