19

871 977
542 27 693
559 326 672
36 155 521
114 55 925
15 40 -96
708 238 -102
132 891 -164
460 343 835
753 92 410
63 932 995
393 724 -2
776 475 741
375 529 637
349 828 -570
614 494 298
92 941 12
151 221 -852
679 502 999
111 733 844
85 844 -931
926 36 34
70 775 279
807 480 589
306 739 404
941 247 -452
139 347 -77
389 843 -647
608 796 -892
759 514 175
588 556 -777
744 726 -598
687 268 878
652 662 -195
586 523 -674
606 527 -308
230 855 -981
313 82 -891
378 586 -601
770 641 -940
906 744 130
650 316 543
584 714 705
770 910 -947
788 226 357
853 664 457
667 423 -856
502 207 -563
194 722 49
192 341 733
391 186 73
489 377 -273
459 773 -101
726 174 -585
611 661 -455
221 257 -867
885 300 -739
359 474 462
465 46 -798
574 706 -190
499 544 -476
112 433 -6
22 488 -895
37 135 -694
404 502 -421
840 554 609
929 795 73
67 318 -557
647 457 -761
171 141 -853
819 269 -84
285 270 510
249 749 -575
238 811 466
272 443 -867
394 863 670
103 764 91
631 354 -857
613 206 -689
905 282 -508
430 775 -402
441 898 -991
713 446 52
297 528 -275
186 626 -72
171 731 899
929 203 878
825 934 565
855 473 -645
950 113 -603
706 286 320
323 64 546
641 176 -614
875 187 254
494 386 -244
800 539 234
743 698 -695
481 814 -190
800 115 -840
691 336 -503
258 862 744
699 588 -256
436 190 186
639 899 -945
43 863 187
761 246 930
231 817 326
364 464 847

804 949
309 134 439
402 361 920
554 399 17
60 703 -515
496 696 825
162 261 298
478 585 -224
227 777 -439
781 762 -504
451 446 -531
711 259 113
186 598 -220
321 344 -609
699 721 -404
464 463 692
710 129 461
182 502 -304
669 127 -886
588 514 -572
137 558 -458
81 577 545
550 639 294
560 594 866
323 586 605
13 116 -677
646 566 -67
530 261 -521
700 718 474
406 205 -652
615 803 445
323 590 177
109 5 -804
76 163 -225
795 481 -156
740 191 535
310 214 -538
696 582 -633
719 535 -982
127 17 -689
19 773 -7
295 181 598
719 191 -177
712 791 939
188 415 822
513 298 -72
442 61 -491
735 100 333
722 286 -662
315 364 158
276 581 -709
556 380 109
758 635 606
525 593 424
8 598 86
205 253 -800
609 93 45
284 72 218
735 539 842
631 571 -949
726 757 -330
147 708 -608
240 482 514
258 282 684
602 653 580
728 67 -697
98 285 -306
208 550 -900
499 584 14
149 613 -463
720 769 -596
640 14 104
236 303 621
306 330 -595
550 75 965
354 433 -673
283 196 -636
145 583 -51
174 391 -55
700 365 82
442 207 884
475 789 -24
3 27 -413
649 462 -259
786 366 311
664 625 699
700 615 947
259 350 -407
693 11 -454
105 647 -148
693 588 -633
530 73 292
41 435 680
603 395 751
608 131 -938
412 145 -906
431 214 -877
711 627 789
10 95 643
644 619 430
2 617 -507
238 165 633
456 206 427
666 185 339
583 715 -815
721 236 996
521 423 506
789 653 -345
156 581 365
493 324 -183
658 64 -9
449 690 -967
443 544 -427
788 561 -19
471 101 -391
507 543 736
610 698 191
602 367 -21
792 359 -932
634 660 -96
528 793 293
163 296 682
533 531 753
49 603 -600
322 45 -642
173 268 -607
606 465 -408
203 629 179
594 455 691
110 776 -551
506 93 637
182 319 240
17 169 626
787 236 598
785 708 677
378 538 841
41 520 -941
114 729 776
753 77 703
160 348 -768
358 1 898
308 527 -162
15 462 1
563 275 833
14 431 -968
637 404 896
728 14 -170
77 421 367
296 413 -376
724 762 -442
479 347 799
359 513 94
297 710 -600
483 287 -325
386 236 391
483 88 691
320 648 -213
352 4 914
182 611 760
114 497 457
647 668 137
99 299 -24
380 317 -424
55 33 -538
275 344 -228
393 89 137
112 795 204
337 405 417
748 245 929
572 546 -25
612 749 247
627 238 -571
478 88 -610
800 124 258
758 466 -762
732 763 30
432 622 -214
497 406 -489
351 86 477
377 231 493
430 662 662
725 103 -733
388 165 -47
333 584 -519
306 145 965
482 644 -789
769 534 -720
412 262 -840
187 635 697
103 209 189
256 171 -263
417 184 -558
598 604 -698
693 262 352
284 552 -682
510 136 333
421 479 879
458 576 857
601 370 -835
197 521 783
523 277 482
759 249 -276
456 597 -854
699 338 -961
195 66 814
231 197 829
304 199 49
22 207 537
212 652 539
757 62 223
88 211 -212
629 547 -394
152 678 297
743 478 -355
17 134 -776
709 8 855
408 538 -647
347 411 -453
158 301 -559
218 502 -855
801 665 76
661 504 -502
354 612 546
162 458 819
403 18 108
365 243 -257
711 336 -415
7 425 -87
658 10 221
537 174 -249
755 245 507
239 204 -283
191 40 536
787 71 26
371 635 741
307 662 764
607 716 -839
601 736 813
72 606 -501
212 289 -583
257 164 133
415 519 -88
238 90 71
192 88 -813
748 723 -822
449 138 -550
512 577 -807
755 453 -725
141 475 366
480 528 734
594 620 -879
613 27 124
244 185 25
561 750 -195
129 239 386
421 213 750
478 434 -679
782 80 -20
474 537 814
367 749 -903
243 757 326
483 476 751
89 712 -272
705 149 615
742 758 294
746 551 -657
346 309 -64
445 801 -558
439 342 -620
631 699 -176
211 644 -936
188 154 428
398 710 741
257 529 521
192 552 -900
684 444 29
605 375 640
633 345 935
382 672 -483
567 213 813
482 430 -745
192 197 -997
59 103 704
360 428 959
196 384 -346
82 234 184
445 166 -300
308 461 777
576 245 -557
396 729 164
518 17 542
271 682 339
502 11 953
423 139 -949
110 306 -518
155 267 592
551 211 485
778 625 793
28 164 330
615 708 -324
575 586 -764
699 140 4
148 406 974
256 3 -996
35 802 -758
596 404 -92
639 95 -325
444 18 132
95 117 -516
463 114 -61
235 456 444
147 118 -979
442 376 -432
105 154 -131
243 762 307
804 677 -687
140 319 173
475 402 583
120 788 327
227 36 -562
416 330 817
432 92 20
769 664 -701
62 689 -150
634 463 -501
241 54 26
755 462 707
111 473 -225
5 708 663
619 339 -37
771 477 -510
394 195 852
462 669 -503
496 628 741
611 484 -152
764 114 910
23 480 -518
623 602 -911
285 454 -68
451 606 293
102 621 -751
691 468 -265
440 575 993
460 169 -80
636 290 247
406 157 831
709 485 81
505 47 292
358 768 -862
548 581 215
219 144 544
622 523 936
587 18 -557
59 90 -126
94 360 -642
757 310 750
445 738 -456
59 742 834
345 613 -652
307 747 545
586 122 704
745 397 -469
465 733 -735
559 82 403
743 427 7
513 217 -47
250 609 145
491 389 807
378 186 -249
235 478 565
673 285 -317
481 305 -586
318 235 -696
18 747 839
49 379 -936
688 207 -701
791 660 -812
676 540 399
49 17 -138
403 44 417
218 598 459
2 96 952
312 484 -115
6 542 -433
44 474 258
608 445 -377
623 479 88
471 153 252
158 3 411
258 302 -23
326 397 -678
210 157 705
643 136 994
145 633 975
514 556 -41
760 446 733
14 291 46
692 379 -115
425 546 81
564 456 164
685 695 563
654 97 -38
648 340 -166
343 318 -683
547 349 62
356 681 304
768 459 -29
532 505 198
567 582 885
473 631 -795
382 766 505
470 733 -391
470 142 -849
526 307 763
344 380 537
95 339 339
243 402 332
537 752 834
49 640 313
461 225 -557
472 639 353
565 418 -654
421 710 472
804 110 -548
264 681 682
561 554 647
571 241 -21
588 210 -276
75 325 -145
7 440 858
581 462 -204
728 78 142
368 560 317
780 630 -712
374 277 -810
546 225 -150
293 197 586
492 774 -882
759 292 915
528 439 -462
302 144 -368
304 689 -464
746 764 -529
243 209 -462
670 135 36
323 797 396
322 64 -645
146 580 -332
578 631 253
748 698 -266
127 210 126
57 568 981
496 548 -131
26 122 166
212 405 -471
83 43 -71
351 343 -922
377 527 382
536 341 375
61 271 -220
801 399 -722
175 356 859
147 72 -441
45 790 -319
192 729 -944
556 785 745
574 673 -421
109 104 252
670 492 -142
707 411 15
268 546 998
460 781 -768
415 126 -499
444 635 -299
535 299 -33
777 285 -154
263 315 -191
355 750 748
644 511 949
97 72 -162
643 483 -395
44 804 -970
721 599 627
66 429 754
692 222 510
273 201 -305
71 125 163
324 255 -965
552 260 -52
393 423 -966
49 539 136
233 441 -20
488 252 87
328 267 -318
322 87 -69
743 339 -250
46 619 -337
104 477 850
59 787 786
308 736 142
651 358 -422
533 391 -51
409 413 959
169 206 -260
553 79 318
593 462 -728
438 466 -291
47 64 197
575 567 244
443 466 135
70 292 873
546 624 -880
650 190 32
373 396 -855
571 282 -792
745 522 329
182 759 -716
443 599 -564
486 349 -181
480 146 -323
478 486 134
611 604 830
599 732 468
457 609 625
351 220 20
644 294 -713
665 349 445
409 498 -156
268 498 623
428 187 913
653 61 813
641 697 -149
131 633 -585
183 419 -474
744 95 949
402 572 51
744 556 -590
633 450 -384
459 591 -830
700 339 880
117 469 77
531 428 469
574 526 -399
768 199 -795
503 693 -587
218 450 -82
784 66 702
466 180 234
178 332 128
776 682 -207
329 658 -353
778 364 911
682 68 -804
40 398 217
550 645 386
162 789 435
602 220 185
690 101 -979
34 404 -137
588 157 -333
585 525 407
63 482 343
645 72 -67
515 69 10
26 152 99
447 704 97
536 522 682
146 65 740
343 725 294
188 101 992
108 65 -957
803 111 43
109 382 493
274 407 -909
137 89 96
622 455 -316
492 522 290
456 673 -171
129 174 925
183 404 -398
505 202 -695
386 406 354
705 209 -230
522 548 517
526 501 -913
163 392 -129
653 150 534
638 303 959
691 566 -512
399 96 -567
202 91 -376
132 27 -740
691 717 -478
348 30 646
19 292 106
191 32 606
16 670 -397
551 550 -825
4 488 -944
449 137 91
739 250 -6
159 59 682
772 654 -921
444 483 -947
592 542 -543
448 289 321
88 796 -514
610 596 -283
716 287 849
239 131 266
678 599 810
75 214 675
270 392 688
778 119 664
264 303 316
198 459 -950
281 152 -949
424 12 -781
80 723 -367
386 66 -365
438 742 -145
618 198 -268
16 21 972
328 56 976
206 139 705
315 699 532
546 626 487
485 264 -570
94 251 142
346 175 -715
589 774 620
228 68 -892
769 757 -161
161 308 -903
440 770 -499
51 616 491
135 121 -793
707 408 582
468 499 -451
209 469 287
339 10 640
100 35 -585
563 232 135
336 71 675
283 322 254
250 66 410
336 236 515
499 697 112
10 706 -78
579 71 559
761 590 -92
74 119 758
97 700 -709
524 400 528
281 98 114
402 430 -840
542 545 535
331 560 916
407 753 488
489 270 666
36 317 -80
617 648 956
206 349 451
578 408 481
260 624 -547
179 11 37
484 141 -453
82 508 617
391 477 512
217 741 -493
247 487 771
128 174 958
293 782 -495
220 30 -303
103 666 633
473 110 -848
468 6 -477
218 26 -19
53 439 178
242 352 -183
735 642 -741
639 666 244
672 424 32
335 340 102
778 164 -427
289 670 663
613 784 468
58 713 622
775 299 873
736 631 753
67 789 -201
256 454 -154
756 230 -8
86 371 13
631 234 485
716 540 561
16 122 -151
569 500 137
388 189 126
382 630 -559
293 141 133
801 100 -708
386 300 143
35 264 -899
664 156 839
82 662 838
253 34 20
802 486 545
766 408 -515
389 140 -335
646 603 474
365 412 485
634 264 -717
802 636 -291
506 241 178
791 526 -649
350 475 -486
320 91 18
248 93 -814
222 166 704
681 42 -846
395 758 -120
307 281 271
290 265 718
36 738 672
386 478 228
213 125 -261
227 103 -955
619 506 183
259 386 781
62 392 -300
124 337 -648
91 322 452
610 63 -532
326 55 -779
655 390 -349
305 556 -515
104 40 888
3 305 -809
558 131 816
450 12 -638
270 78 689
378 762 -525
759 742 -491
739 33 642
722 472 638
267 135 655
479 595 -980
608 685 180
578 474 -273
636 93 -838
303 431 -687
735 603 770
546 294 321
516 484 681
674 466 -37
709 67 533
73 487 -540
192 430 144
113 529 883
659 136 -154
479 691 986
116 331 856
146 255 347
269 229 523
445 485 -368
145 220 812
511 240 66
101 728 915
293 73 616
715 68 -474
140 305 -750
53 379 -20
496 543 899
216 182 -190
362 663 326
182 121 -785
372 232 -673
725 619 -554
134 708 -755
752 780 948
136 738 829
499 46 -147
699 324 -892
190 627 -56
422 782 350
717 251 792
660 799 -760
356 239 -397
135 457 630
321 503 -975
557 145 -884
572 713 -4
368 105 -881
114 224 -490
80 755 691
738 68 -265
218 594 474
222 515 -589
357 759 -370
677 267 -301
40 679 457
341 452 468
388 82 -227
517 391 -602
627 5 -221
216 778 862
225 403 123
408 352 406
29 772 768
690 205 -144
553 181 -752
449 646 576
542 435 -358
725 117 -448
200 233 816
261 727 -382
169 280 -719
329 706 592
82 720 -111
442 93 265
265 568 928
571 10 122
308 247 833
667 173 -25
474 332 389
720 376 -235
337 408 957
702 103 -990
343 666 -997
382 581 -778
486 237 -883
502 477 991
97 460 648
583 342 367
172 270 635
127 512 693
692 303 766
19 763 955
36 651 846
133 467 701
51 607 936
224 555 -178
603 420 -185
91 476 578
41 125 296
261 191 -395
285 231 359
448 159 -22
688 552 -992
158 87 304
792 448 -268
319 136 286
589 76 -213
272 766 -427
124 690 -774
447 337 -842
798 484 -726
73 478 -66
666 67 -406
211 74 -476
528 229 -480
372 180 -777
450 717 287
465 191 776
165 467 -191
540 529 357
719 441 -277
215 479 -970
405 662 366
12 732 -982
482 642 -185
219 786 -885
601 661 836
103 268 -104
687 199 990
119 373 671
590 78 -112
579 96 551
162 151 -266
365 796 -953
745 639 851
528 120 304
459 207 -984
274 411 -464
106 196 986
26 30 277
692 633 -347
774 750 899
584 527 735
428 61 552
465 97 67
610 175 264
36 498 -678
322 81 -570
5 278 676
596 734 322
735 553 -908
117 25 573
376 323 341
51 691 141
245 803 -119
154 523 820
565 660 61
678 187 934
287 22 -234
22 250 996
708 524 181
396 100 784
538 246 17
137 226 412
629 57 -318
195 388 322
308 570 -359
10 170 -320
493 387 265
140 562 -497
207 728 466
326 669 -294
606 655 133
653 757 -591
130 670 -151
504 193 84
565 263 -250
417 579 338
424 764 -716
281 743 174
655 729 224
229 35 -198
753 455 328
715 454 -716
795 511 -851
61 37 787
114 14 -550
236 363 34
739 271 -431
762 309 995
632 305 70
80 174 152
460 725 -595
423 663 -965
772 385 892
599 432 -501
85 344 397
253 695 193
234 16 -697
255 227 869
68 531 1
588 791 -484
510 127 -703

879 998
524 813 -103
312 120 619
370 551 82
703 47 577
419 7 -920
59 686 82
376 589 -864
291 227 -440
67 517 724
233 854 -678
423 785 350
3 157 -166
823 77 759
746 651 311
180 383 428
388 690 -568
796 775 334
8 321 -167
613 6 190
786 724 300
80 748 -593
180 811 669
767 219 203
226 744 -936
75 265 555
267 603 -893
631 647 -157
39 491 -309
300 804 -862
775 502 -581
451 751 85
447 112 -261
120 466 -836
558 771 690
507 816 465
533 33 524
784 6 887
418 701 19
336 40 44
307 583 231
394 144 980
313 414 65
616 446 338
594 869 -405
467 461 -71
269 695 -889
299 821 -972
660 476 -743
741 27 -178
470 48 704
96 622 -881
538 650 -191
248 114 -588
675 791 -79
18 20 377
360 501 867
794 6 -854
777 663 -222
12 629 -968
126 242 151
760 737 100
360 740 198
79 768 598
705 820 311
616 369 747
54 209 -19
172 537 -31
685 341 -480
728 319 180
542 447 -915
130 309 -446
462 801 -764
825 85 -383
64 782 103
549 747 -254
693 507 -981
632 3 673
792 375 775
204 379 -428
555 711 683
620 421 -317
66 786 219
207 648 -365
735 259 615
783 591 191
63 174 -190
175 369 -514
639 551 -197
396 294 617
76 149 -148
73 147 -136
175 358 656
75 149 267
831 775 511
456 395 223
524 722 286
359 625 -125
792 250 440
877 341 655
248 792 -445
736 492 -828
185 817 623
365 866 -656
367 837 124
506 706 -780
571 575 -99
7 34 323
479 8 871
256 245 718
640 158 -875
496 603 167
19 182 -342
479 188 -793
68 329 922
674 71 792
216 668 -689
595 370 191
602 4 561
102 77 593
521 807 407
741 594 -843
688 517 884
57 760 631
22 684 823
340 832 -211
289 819 338
524 772 -316
784 197 406
644 356 -375
767 658 -546
653 335 361
330 620 -839
154 165 731
225 609 -876
746 318 446
179 544 855
346 545 42
488 209 113
290 734 -607
2 171 -948
107 750 690
509 410 -698
201 708 -874
329 5 859
544 16 -494
781 471 564
823 149 -483
78 696 -358
746 310 322
620 420 -541
470 757 53
66 47 761
431 742 -18
257 299 522
807 347 863
327 754 -624
794 263 -773
582 99 -107
279 809 -298
79 191 -53
133 14 -936
655 86 828
483 191 -376
672 801 -765
365 752 634
721 617 -742
194 162 -14
753 475 463
617 719 -859
24 274 -348
377 118 779
874 515 -91
662 176 -142
398 528 359
103 160 148
258 414 -122
97 650 110
408 592 915
584 238 796
443 271 -456
260 520 -240
143 70 -165
52 112 550
389 451 -816
614 458 57
553 609 -260
20 500 344
469 86 610
297 617 -560
50 252 708
442 549 -824
864 62 -24
290 826 -264
62 669 -20
227 642 -757
592 10 -831
802 272 -637
113 274 -67
69 145 -663
201 25 -118
432 501 182
269 315 722
313 116 37
562 26 981
827 319 16
708 577 -716
697 361 958
809 44 -921
862 816 -725
811 536 97
607 600 -655
652 162 841
36 724 477
409 138 -559
403 512 615
110 346 866
726 200 825
372 620 -220
542 687 -829
309 746 514
818 599 -499
381 262 635
338 376 35
351 361 291
429 203 659
158 463 -248
244 182 346
835 501 833
769 284 -893
450 607 -854
325 411 -893
111 812 -162
296 71 -293
854 479 -466
813 657 863
177 105 -909
266 238 736
385 349 315
518 639 -41
513 25 -229
448 68 -54
238 178 -713
751 568 353
775 876 175
617 417 -285
427 416 218
82 381 -122
837 128 565
682 447 370
537 750 253
297 380 -751
274 398 -579
665 252 -834
776 121 -318
56 243 -22
244 259 70
838 845 299
744 820 -76
749 165 -920
41 808 18
832 780 878
381 286 692
839 397 970
428 406 731
443 806 684
282 630 -176
332 658 -440
666 729 744
704 338 -493
172 124 798
528 241 -336
757 807 -866
114 478 587
567 410 -972
444 559 -56
2 438 745
49 372 379
550 251 -678
433 834 -693
63 429 136
820 112 869
400 455 -205
865 150 174
448 712 241
819 23 272
717 519 662
708 471 -902
27 871 -542
199 111 -329
393 713 260
709 609 392
818 827 331
344 310 -276
376 788 -725
243 465 -157
26 651 896
301 271 30
464 235 -83
567 288 609
424 430 614
231 782 909
365 378 -22
115 572 448
794 198 108
562 43 702
71 734 -358
19 829 692
819 829 -410
270 143 -392
305 276 69
207 128 797
701 249 345
165 582 -543
440 119 286
131 375 890
355 766 -840
577 841 756
363 844 20
379 180 -661
306 653 -484
494 87 893
853 100 264
323 541 -918
64 221 699
380 70 -337
53 711 -309
832 561 389
402 470 -964
861 805 441
290 691 265
677 632 386
351 500 -641
510 507 606
164 855 -310
568 645 -225
838 617 -640
576 38 100
60 532 -841
354 349 147
439 779 -828
779 425 603
30 261 253
494 386 641
235 281 -406
577 127 706
718 429 -869
123 868 773
493 105 774
846 504 -296
602 103 280
669 57 954
868 700 696
429 76 527
752 861 -209
662 608 345
775 837 224
481 313 36
454 691 -540
23 358 -965
496 689 371
371 806 -812
166 685 -895
491 145 812
30 764 968
662 792 -208
306 603 107
838 159 -135
132 67 -963
500 312 313
584 646 639
250 563 339
748 451 224
450 611 537
823 467 615
762 181 486
792 707 601
766 646 933
375 55 -524
815 617 -497
531 202 -207
849 225 25
248 374 -646
41 751 894
300 194 -969
36 750 612
441 857 -791
40 811 438
626 152 308
107 566 -698
446 790 -264
75 531 379
873 217 649
83 615 378
720 277 -311
826 3 782
542 106 310
793 180 -18
131 94 -831
526 518 990
82 136 414
695 818 92
508 426 -260
636 860 287
397 734 597
150 849 534
200 485 597
769 461 63
277 157 465
13 349 -265
182 214 643
410 109 -882
133 363 -741
326 688 678
251 396 136
155 570 750
844 327 169
787 65 -295
206 471 830
162 386 114
520 53 628
33 336 566
811 871 -802
670 367 210
159 131 824
626 514 991
747 45 680
410 861 863
647 322 226
468 78 127
34 744 -234
166 464 957
710 729 -340
826 66 -515
73 868 186
595 58 -455
250 17 748
568 848 -697
6 695 538
294 694 326
769 755 426
345 858 -879
673 15 707
381 354 571
261 58 -894
110 372 -282
674 712 -124
599 135 -847
806 343 778
238 480 -708
491 707 109
716 97 663
721 441 707
82 378 -248
618 141 -515
691 228 177
772 428 -730
146 692 -380
359 224 856
853 585 758
774 613 -740
462 121 -358
447 120 -677
519 443 164
88 854 861
696 278 -570
670 448 -116
791 428 427
505 315 430
551 355 378
531 354 -543
333 670 113
511 132 -328
862 589 97
281 7 -491
204 197 661
502 747 661
181 655 245
806 150 -960
220 371 -311
186 744 195
490 501 647
288 402 581
831 374 -303
534 357 -828
206 123 -135
610 405 615
683 529 -923
76 804 -659
542 407 -925
768 676 715
709 467 692
330 678 -848
350 8 -716
45 385 6
569 60 -176
787 700 217
270 769 -258
206 603 128
98 356 -620
361 441 -195
61 698 -7
