9586 26818
1208 838 760
3861 586 274
1417 54 187
8134 2963 -336
5540 8106 303
8251 8998 143
8787 5000 803
9577 2951 -335
110 5518 853
4266 218 -93
5993 1682 -395
7144 3363 -930
1433 7975 -708
1749 4930 -833
5581 2008 52
1553 9438 4
1347 9257 96
2756 47 184
8632 7513 -120
878 7228 133
1320 8371 829
4010 8515 601
8006 5039 -582
815 8253 458
5629 3932 -186
3151 9395 958
8908 677 635
2589 6373 -173
6756 4337 -500
4047 6952 439
5668 9454 -775
6472 2198 -561
7770 2787 75
3821 1774 51
9537 3007 -471
7112 2092 365
3510 9144 -93
6766 9340 -368
1146 6173 -752
2740 6100 -175
426 5 167
2810 4140 458
7607 713 610
4606 6043 -633
3630 2651 312
2730 287 516
3967 1924 193
1110 1167 -837
2231 3401 -880
3856 1119 470
8214 729 -843
3567 6790 270
8162 4280 820
1711 2927 -30
8781 8630 -637
2168 9086 961
4529 5742 -139
8610 3982 185
1355 6915 45
3636 3076 955
5109 3834 530
3344 455 315
3131 5700 67
1411 146 86
5898 3045 -149
1455 1569 189
318 5465 -496
3825 862 -965
6342 4019 -386
549 1546 952
9145 7201 -934
3345 2429 -788
6090 2781 -273
2344 3654 -930
6681 3057 584
5514 4138 -59
2133 1960 -606
7681 7512 -399
1292 1772 -75
1324 724 757
4504 6598 -539
8785 6161 711
7648 1536 -435
3766 7058 -113
3960 7280 -832
2054 5041 -649
337 4699 669
3642 5167 -227
9207 433 -491
2366 567 256
292 8320 744
3654 7391 -28
451 5529 -279
2099 646 58
4942 5884 709
8283 5230 -961
9299 8867 -638
9557 1907 -94
404 6887 102
5999 6241 367
4922 2983 -868
4681 869 -524
8619 556 -302
3198 3919 -216
5160 5019 560
3701 1542 -79
75 1903 -342
9561 8613 623
3977 2116 -914
1120 5708 -962
6438 3492 743
3681 4303 402
5898 8112 -486
3898 3971 722
2250 5746 675
1109 5383 236
5001 4117 -177
4903 6800 -172
6602 8275 569
422 4962 380
3844 5426 -926
3938 5409 642
1091 6256 -289
859 2260 -864
5366 3405 821
3082 2917 -397
8258 1738 421
9474 8445 -689
4605 6002 -393
2283 4849 -361
3121 4945 119
2488 4839 226
8461 4456 645
7180 3609 610
8743 3900 189
7465 713 329
2110 1137 691
2565 5671 -529
7951 4270 -579
686 7541 298
9204 8988 213
5744 2329 -903
6242 7860 -505
5563 6993 -350
1348 6960 -160
7559 2452 -512
6193 7181 -633
2240 2473 -690
956 3226 377
2322 3606 742
3721 5686 210
4474 1913 -550
6330 7202 -609
4971 1751 734
3445 5027 354
854 6704 -366
7678 4998 202
3082 1073 -319
3097 563 -80
8837 5480 -440
7817 7573 286
5004 5836 -242
2416 7796 214
5888 140 273
310 1579 -887
2580 5810 -887
4040 6440 726
4937 3841 -691
3095 4948 -422
911 6774 -121
3095 3428 996
6073 227 -571
857 6134 244
7515 1447 -326
3014 6190 -704
1990 3336 -20
7891 97 659
565 7880 447
6351 9372 -136
7959 5742 140
1218 3909 5
5798 8949 752
2410 782 -301
4262 3194 691
1140 9269 -159
6437 1121 -835
1909 7684 3
6514 5438 -144
4680 1850 -49
6305 142 -227
9205 3375 96
8635 5034 -703
1081 7339 156
8481 2359 382
2963 6965 192
5182 8847 571
3848 9249 145
8426 2947 142
6958 7899 533
3386 7150 -653
6317 723 502
6673 7551 -99
7072 7539 -423
8483 8920 -366
6801 9245 -341
9358 7121 -666
4202 2655 783
8740 5283 568
4929 5304 56
2489 5299 919
2871 9131 -872
6835 4799 -111
2261 3451 -566
5935 4354 43
1215 6302 -936
2235 3120 632
6099 9055 865
3313 7753 135
2180 4817 -71
9051 623 -855
2643 6626 806
4991 1983 -418
5020 6134 330
1082 7984 -140
5555 9527 -902
4400 1707 -305
2758 4561 20
8809 3207 -190
2592 956 513
769 2976 -426
8746 3774 755
3222 3716 285
3732 7892 -84
5268 5181 73
7603 7428 416
3150 6992 -456
5913 4930 954
5513 60 -921
7571 3757 -53
390 9359 26
6607 4943 -858
4845 3228 -357
1537 8823 174
1712 609 308
4359 5071 -814
3790 8179 -854
6997 8479 488
8916 2395 83
7953 9359 -408
6201 7932 222
8235 6240 292
9509 7012 473
2632 6663 483
600 1426 288
1385 846 573
6345 2822 -128
8092 5987 -112
5909 9392 -779
3586 7633 -845
2646 6323 394
2387 1239 240
8246 9149 -122
1962 8738 235
5776 6825 598
4025 6718 671
7704 9022 117
742 8908 204
3955 7076 114
7333 6357 967
4020 397 -1000
956 1576 512
8093 5754 -987
3892 3478 28
3098 2719 970
7516 3587 93
3387 8909 -731
9437 2095 498
14 5314 987
8857 1796 -3
2945 574 857
59 3824 -459
3171 3280 563
3452 3627 -415
1249 2398 -8
5450 1085 969
2949 670 -718
9419 6097 -168
5611 4124 -430
9082 1491 -277
2719 1606 586
9484 3641 633
8141 3697 198
3521 6858 -962
5358 8297 78
5306 8842 -708
5711 6559 -971
2936 8258 -41
1125 7142 660
3247 8732 -701
8010 8364 -821
9453 3052 786
4477 5475 343
5767 2142 -664
5296 2820 250
64 9288 775
6810 2979 491
4523 5145 -853
8881 7106 -470
7409 4054 48
284 2531 -145
2689 8087 387
6100 4039 417
5272 3586 519
8265 3248 641
3327 1269 805
969 5408 260
345 2604 298
2629 3983 405
5207 8395 214
711 5743 751
1540 6545 -363
1493 213 807
3209 6234 -152
5033 22 -297
920 5137 285
829 7508 513
266 807 -761
8257 8882 -74
3413 961 284
606 7939 -155
5326 7480 376
238 5744 683
18 2510 642
2224 5255 183
8227 4893 124
2711 9201 -201
7494 81 -359
6724 1178 -345
5016 1938 -426
3565 3658 -672
820 4167 530
5743 6954 -720
990 180 -596
4205 4604 40
1548 6546 76
5532 8339 -942
5476 2697 980
3104 8163 -625
2499 9061 -902
782 4721 -764
9393 1760 -548
2077 395 157
3653 6056 -38
6684 4863 499
3500 7169 486
8190 3639 219
6900 8726 -680
7651 9212 -340
8285 4995 -283
9539 4618 -474
2096 6776 519
1372 7804 9
8570 2782 746
6643 1707 -551
7267 8886 307
2988 4391 -866
1242 772 442
9151 9529 901
3185 7490 300
6620 2767 846
2210 9052 346
5668 7010 277
3489 8719 -691
5346 7489 722
7845 6223 -348
3170 8905 -416
3986 6798 -700
5277 2047 313
6489 4793 125
6509 3314 -700
6377 2696 539
2587 6791 -16
5155 7611 -963
2011 7151 219
4502 6727 762
5687 4702 991
5453 2207 955
3823 6978 -49
5838 8010 333
2198 7167 -523
243 7900 254
4311 8000 -686
4841 6237 -887
8977 1861 -630
680 5412 719
5599 7982 578
5696 7480 -480
4899 5114 705
5419 8389 -437
898 5387 -505
4152 1527 -980
7092 9188 -306
1232 7683 204
535 2710 510
2703 3051 -28
3120 563 -803
8225 1118 122
9144 5502 -306
5797 9317 27
985 6603 140
5506 975 -39
1289 7499 866
1667 2699 661
7107 2440 400
7579 9077 301
3189 6813 354
5360 1374 -180
8279 3135 930
4690 2359 656
6137 4297 678
1276 9525 -778
6079 1788 608
3676 4570 -13
3436 4719 290
3791 3637 955
1059 7659 -302
7145 1419 -729
1877 9439 -709
2516 8017 -780
7999 9203 -968
2598 4210 492
4562 23 177
8563 4719 82
4599 2263 -908
3402 7199 602
9103 6555 -909
6807 8250 299
2308 6927 -374
8898 6958 -512
3427 2360 -639
8955 6145 83
5612 9586 -854
4113 4087 597
1723 3002 -175
6963 7988 -440
4814 2419 -710
419 2826 939
3261 285 167
5905 8397 -985
5144 6214 523
974 7165 -286
55 1455 640
8885 5663 -364
4571 8365 -717
1541 7723 -306
7385 5286 524
2906 4917 -117
2160 4486 517
6539 6916 -639
250 5968 545
8592 8749 941
8854 3953 797
480 7747 -656
2820 1608 -270
4706 2559 -368
664 4209 21
5304 7263 -723
6582 5984 -691
9022 5550 448
518 5772 290
727 5711 669
8872 5523 -691
1385 8827 256
950 3660 859
1120 212 -969
5482 2138 826
4469 6827 835
2245 5219 705
7403 5851 644
6131 9258 -341
8804 7446 -210
3071 570 -624
334 8442 386
1468 575 81
9248 3532 313
850 1892 -408
348 9381 448
710 6115 380
4655 8871 786
2003 5311 543
3006 6937 250
9103 464 -11
515 3759 716
9361 7385 -727
8912 5071 452
7032 269 -254
5283 288 26
1062 6048 961
8025 1275 -584
2990 8604 891
9229 4384 505
8574 3573 -594
6932 3202 101
9537 1116 664
8335 5912 -714
7530 3649 68
1250 1829 805
5884 7278 88
6873 4112 -203
5188 7345 104
4826 8296 707
7145 791 -958
599 1300 581
9256 7246 259
7163 8852 -303
4370 4633 659
4964 1234 -426
7399 389 -491
759 7218 201
1459 2634 -737
9473 7824 235
49 4580 -247
5224 9085 181
71 1294 -584
9305 6530 97
3283 9044 -161
580 5389 -262
4994 882 770
1548 5594 -162
5964 8789 607
3606 6517 952
8485 6530 -215
8127 8218 -976
1887 7929 419
9531 9189 -362
8107 1109 512
4420 1183 -280
3689 5300 -95
3527 3155 216
4140 8897 959
8946 7337 71
5608 3024 361
5998 1717 251
6524 7118 -476
6670 7269 -459
4867 2484 229
7352 9500 483
881 3006 4
631 6506 -225
3665 6476 -312
6344 6439 -829
7812 2637 -441
2428 2198 -827
2177 7437 936
5825 5286 699
3377 155 689
8324 7865 52
2613 1647 -575
3752 2015 954
3912 8118 -600
3180 7349 352
6480 6455 -665
6126 171 46
3347 3968 -387
3889 1718 -759
9481 6554 -440
619 1374 -11
6037 2114 -507
4958 4062 -481
2757 330 631
9253 6278 -352
5916 7604 208
1572 929 874
8375 2091 581
2150 8165 588
7938 6835 133
6902 5305 706
277 9394 -53
1180 1283 359
6808 6365 -834
501 1137 416
7812 8422 -384
7844 6750 -2
7286 256 -697
9082 1222 -93
7925 5126 791
8146 6388 -136
3551 7090 354
4418 729 54
3350 217 -196
5792 3318 398
4071 6280 -613
7161 3709 314
7997 4514 -14
3634 2294 -949
6349 443 -579
8092 6474 968
1005 7567 -132
8775 3986 154
6971 6049 121
2015 7405 155
246 9071 542
6345 2144 419
3502 8139 -194
326 2363 -311
2782 6295 676
8717 6057 -951
253 198 482
9238 7822 -546
3902 6421 -383
4261 5436 752
5452 245 929
9037 16 -583
4137 941 353
1647 1081 52
188 7414 928
1913 8032 978
5552 5735 800
988 540 -308
5426 6470 -563
1738 2545 -434
4679 7480 -549
783 1300 -986
3487 6737 -377
478 1948 -668
3154 6691 779
3855 8753 -772
8994 3655 -367
6796 3448 -772
2884 2231 -401
2945 4578 -422
4330 4093 451
6122 5004 964
6861 3754 417
8356 1099 410
5424 1527 850
8423 1545 -192
2243 3145 -906
8969 7775 122
5 5952 126
1002 3698 440
7522 6646 -160
356 4198 653
2457 8468 974
771 4288 406
3872 5454 -473
5307 4324 855
4434 9374 434
3091 4342 -896
3551 5543 -794
3151 250 301
7733 3547 -35
4177 2682 820
7419 8266 283
6949 6689 541
2423 4883 -158
5956 5380 -839
5662 5243 229
3966 4485 -443
7265 5750 -749
4277 7244 53
6793 5628 -904
4751 7571 17
8040 7701 471
8991 734 -245
2608 4079 514
6519 6435 646
8104 3799 400
125 7672 681
8585 8197 474
1914 7285 -903
6223 1103 -754
7884 8696 214
3288 1787 342
7214 5429 -651
2988 7417 245
1285 23 -471
1870 2910 434
8236 1868 229
5085 1827 192
3021 4092 -576
6905 7254 738
4240 9423 -470
1564 6661 535
1063 3802 191
7957 6240 -852
3959 4103 389
2390 3164 -906
8997 6234 118
2065 2309 912
6361 4182 432
7132 8983 72
4903 510 624
6047 1746 -180
5683 6236 797
2129 7738 894
7759 902 -648
599 5932 -984
1180 5958 876
9310 6645 774
7824 7940 364
7568 6964 224
9338 8851 -140
2835 9246 482
5219 5084 -577
1472 3490 -824
4558 3954 178
6471 7012 -702
274 1274 50
4533 2310 -88
1384 3823 -190
1999 4959 -115
5833 9200 -919
37 8792 41
9142 5983 503
4585 424 59
6379 4441 -68
8784 9155 -57
1587 5935 52
4122 1051 812
8213 2299 813
8238 4098 -197
100 2919 301
7834 2435 -63
2566 7136 257
569 8383 -31
4862 8352 -288
3094 2529 252
7784 2997 -759
2729 7089 -27
4254 9330 228
8147 4108 574
2028 3661 652
324 2025 431
7208 3034 719
6382 4877 -646
7286 2497 -503
2324 2060 -969
2372 2598 -394
6505 3034 -991
8359 533 65
3718 9553 128
7937 7593 -531
5301 3252 -47
1832 4429 918
2447 9476 157
3578 3923 -193
8748 9429 -657
4965 6807 352
5341 1961 712
9248 8641 -318
6406 8454 -624
3326 497 -899
8291 6476 296
6502 6469 462
6521 7040 -182
3369 2714 -973
482 3773 998
5412 1456 420
5114 8884 -881
6276 3476 168
6261 2067 -903
4632 5015 2
3448 6979 36
9149 5499 792
5818 4226 -380
1440 2560 -348
5131 2322 -784
7140 6686 -596
3846 6021 -684
1000 3927 388
8453 3202 -851
8679 1134 -417
5786 1080 -396
9537 508 -170
4546 9331 -582
8729 9420 314
9345 4875 -122
6278 812 -366
6901 1885 -99
6005 3688 623
5636 1741 19
8968 6698 66
8228 3934 -198
9406 2197 -362
7686 3136 661
2070 6506 827
1650 4478 644
3980 9354 -685
2966 6432 785
6713 6542 899
7957 5641 -624
9340 879 148
1065 4017 -369
8367 5639 608
7411 294 132
4289 2569 241
3377 5956 -199
7406 4761 -103
7647 6867 -321
4745 825 799
5251 2868 713
7447 441 -762
112 7788 -163
5932 5199 206
1295 5619 -787
8091 2545 753
2339 1072 -564
4022 818 968
3169 4199 -368
6876 3502 -664
7483 6381 592
3147 8173 786
5899 4368 917
5439 4943 -670
585 3027 550
1969 2337 719
4567 2622 -886
6244 4741 -862
1334 8472 504
453 2947 -967
580 1239 -92
4245 1486 701
4822 5291 -381
5779 209 -450
4263 2996 -507
9462 7025 -831
5546 8237 -588
8788 8594 80
273 3536 555
2638 5027 -849
2161 6134 138
2074 2134 525
1633 5775 943
6934 3592 283
7950 7528 321
81 485 -255
6201 2766 621
8148 3449 -63
401 1981 -843
4149 1682 -360
5068 6851 993
9556 2690 -383
6873 5937 -541
298 2862 -167
1759 3734 135
4134 7689 -127
4652 7035 -363
4550 884 -538
6040 692 387
8150 9066 -514
5783 1829 -40
8120 691 658
332 5011 -245
8438 2305 534
8066 2483 -856
3535 7750 101
5945 1092 -36
309 1789 -405
3958 4989 -671
1080 4642 -501
301 595 -14
296 6348 -452
2022 7711 -997
4609 4251 308
6747 3636 373
6399 6014 228
2390 3813 516
8352 6111 400
8135 2829 -197
2836 6090 -488
799 3681 -279
8464 5238 -399
5656 4924 552
334 4091 -799
6229 2036 706
5923 6082 903
3135 7175 650
1482 1081 -619
3086 1635 748
2981 6147 655
3711 3183 -278
7190 8957 441
4431 5995 -900
8742 2620 -117
8945 5210 603
8728 5843 -965
7804 6852 -473
8468 2888 -228
1887 2865 646
1230 5072 162
5249 981 932
2591 3371 588
7155 7635 405
7561 2520 -867
9487 1361 366
1863 346 -307
8799 8666 -692
5885 943 522
1315 7103 465
8388 7457 -482
2536 5373 -806
759 8132 165
86 4030 -221
3848 3825 456
4665 217 -707
2492 5659 -394
473 8157 352
8668 2187 461
490 1174 29
7146 1736 -759
2958 3047 680
1754 7078 -946
4670 3667 768
7883 8256 -839
5887 9263 -119
2917 2017 -302
8875 1196 418
535 5509 848
1885 3490 -670
3468 6803 -49
6404 3429 54
688 5788 97
8446 186 203
3044 7950 -977
198 122 -302
7510 5937 639
7023 8258 704
7778 7267 -85
7166 654 -937
8308 3557 767
4347 7392 670
776 5240 341
2054 1766 -590
2821 5474 -940
1923 23 104
2433 7269 -748
8336 9210 -250
3611 650 -45
4575 9562 362
4776 7989 -321
5876 2848 -682
6 1053 -958
3446 1319 -489
2526 6860 975
8174 7613 226
4404 5270 -948
2126 7431 -536
6428 6722 -960
5731 9533 -71
5249 3766 -516
9069 8808 -969
3996 1455 -230
2905 340 854
8951 1269 788
1152 456 49
6486 8459 -705
7832 2504 426
9180 939 789
2739 1069 269
7377 2968 968
1574 2275 777
8097 4413 999
2737 990 -83
5783 2449 -660
6802 6082 -454
1032 6812 813
8913 5972 -777
4671 3682 469
6783 777 164
6744 7826 -780
4916 4420 327
1325 6787 80
8529 4370 42
2997 5580 851
1124 9171 -63
272 9409 935
3868 4270 357
7669 3457 -896
4164 7438 677
2038 6959 687
4595 8823 -681
3883 2671 -637
1003 7872 540
2509 2890 954
4974 7622 -230
4399 3765 140
6556 8159 -211
6331 3009 -779
2708 4346 -67
4630 3931 990
8546 1048 -993
1405 2327 -721
6440 3057 -771
3288 1943 -15
4658 4932 -697
2138 6333 -650
7001 5256 -484
8228 286 452
2069 6318 844
3414 1046 -619
2481 5661 -522
4714 4388 -16
1 6391 899
6255 4817 96
8204 2384 589
8336 759 -585
8033 1894 11
8744 2815 667
2365 1937 -898
9320 751 -842
9520 9564 237
8464 6097 -638
5024 6315 -882
7415 1370 127
4047 4574 827
6012 2127 626
4666 2823 -172
6388 8036 -383
4132 8750 483
7461 7614 -198
8176 8783 -406
3352 7004 925
2570 6705 -755
2523 6849 -451
7929 7520 732
2969 8437 228
9058 2192 -496
6944 6603 651
1354 1894 -177
6967 9180 99
5739 2763 464
7755 4156 -721
2087 8736 844
2495 896 -744
5283 749 -60
4969 1175 469
2504 8421 752
8410 326 -572
9031 7929 -239
6624 6076 -897
8107 2754 336
3040 863 -131
4846 4493 108
8572 4192 -174
7816 3540 22
1766 2623 -441
504 8784 743
2246 5523 -300
631 2323 -746
4387 1717 996
2991 7285 -934
4056 161 908
6696 723 -657
3380 8980 11
770 7857 -485
8336 4532 -383
5882 6922 -128
1652 379 -487
5300 5515 728
651 9112 -345
3271 4736 105
320 819 -628
8256 6638 -251
7521 1661 258
6942 8948 -439
4217 3541 476
107 4203 247
3424 4333 -805
9007 3723 411
1554 729 -593
7114 5157 -425
1351 3203 257
5784 2052 -191
2544 563 60
7182 2892 -448
9352 6684 956
9290 4817 -824
2955 9046 -254
5989 4360 984
6407 653 512
5955 2811 815
1336 2768 845
4812 3297 805
4916 8352 -909
8244 1477 -427
8003 3795 -357
9395 7524 -808
5358 3654 560
1689 8865 839
4370 124 380
8684 1494 66
9143 8129 -846
3062 3407 -765
9318 2322 484
7021 5002 -981
4272 2395 518
4985 698 125
528 5154 772
2418 8310 -654
2568 3481 769
456 3911 298
6892 9191 124
7547 9102 461
1640 6803 544
7610 3275 -651
3697 3469 -303
2675 6554 -388
1192 4672 -225
6519 7039 282
5024 8258 -33
1462 3645 -499
6111 7416 -738
8818 4279 687
9148 7385 -871
2640 523 128
8743 8256 181
5354 8482 -868
3261 332 986
9286 1938 620
8919 7422 930
8857 8195 -648
7843 7673 -938
343 2765 544
597 425 -69
4252 9035 189
6536 6279 -17
5828 7701 -688
7830 7815 -899
7131 368 688
2554 5009 -580
7170 9203 -252
6251 9312 -582
3898 2036 -515
684 5337 638
1163 6338 -494
5075 5376 -37
9254 6777 839
326 468 -815
5287 2126 897
3513 4779 -947
2935 620 705
2499 3108 -362
7458 2156 888
2927 8940 527
2453 853 495
9186 740 773
338 2977 -732
5427 6178 633
6207 4245 438
8692 986 759
307 1893 65
8246 7437 -479
5611 2218 -211
8163 5882 -825
2687 8753 454
6550 4980 -241
114 2387 -87
6459 3656 596
2730 522 43
8267 3029 -75
4007 2026 -238
5358 999 -43
5442 8216 344
6195 2529 -696
4150 9253 -28
6054 5508 164
805 575 -92
6738 7396 87
539 4326 -442
4415 6851 266
2070 9101 747
1676 4096 159
9348 2955 45
3480 2236 -911
7774 5455 -422
423 8647 292
5166 6106 -471
1022 3102 -524
267 8545 321
5720 1348 775
1516 2312 289
3750 3954 942
9253 9304 11
7745 6859 -500
1450 5641 -428
2779 666 979
5521 4550 -760
6883 9489 692
3549 259 297
4731 8979 617
2411 5093 142
3827 7394 152
1629 951 513
6642 3804 -692
1636 7757 767
1734 7941 -707
2210 7216 -779
5541 5618 -115
9085 7812 -625
1717 3741 952
3504 259 -43
6428 4872 -543
5484 6274 -985
6600 5071 -671
7171 6952 -267
318 3886 263
9290 488 -901
702 7617 -305
6606 8715 554
444 8328 -301
2838 5653 896
6064 6250 324
2415 5749 332
4191 8564 717
1724 8945 754
2349 452 -119
541 6548 336
9334 1440 -268
3887 7572 -105
2171 2804 -374
6570 3079 541
1159 7287 -628
4182 5584 -218
6552 4783 330
2572 9055 -66
7302 2895 -994
6477 2199 -671
809 8614 268
1784 8778 -657
1447 6811 677
7457 6531 -322
418 2405 699
3055 7927 -410
290 764 319
8171 2531 156
3462 1002 700
8686 8902 418
7538 7033 905
7185 9341 -200
983 4752 -41
8913 3046 393
5503 1933 415
1007 1229 -29
5386 5987 -378
8785 7803 -13
2892 6174 -942
2758 8185 936
7996 2607 -787
3522 6263 357
2176 5525 763
7038 6010 -213
2124 596 580
6743 3175 -191
5907 6943 -338
1221 6243 -455
3898 5289 -646
7519 1484 -269
6370 6385 -551
4497 341 466
9535 1673 -659
1424 1814 -998
2904 6817 581
1623 4603 781
219 9134 -832
2956 7221 -939
2445 3445 976
6285 7486 -537
7696 7193 634
829 208 -561
4151 4845 -736
4003 2572 888
4120 3702 -729
1993 411 570
1668 1331 -872
2601 4785 467
6213 7641 72
808 4138 801
6060 7670 -780
7349 9493 -395
4718 5846 -728
1852 2480 364
9538 3278 -596
4309 8930 -81
3537 61 -369
8648 1030 605
4804 3263 277
7402 6081 442
9058 1247 -477
2038 1488 346
9213 3172 -937
1979 960 -132
8806 7013 -63
6977 1274 -359
8122 4355 6
9366 7900 965
9066 3793 -350
5652 3194 294
5866 5560 -478
461 5027 944
2146 4829 779
8966 724 -207
8369 4251 -388
2122 9409 844
208 2375 72
4438 8149 -333
7908 118 485
8718 1111 244
4169 9534 -37
7821 6104 775
2082 1053 -387
6373 2127 -150
8611 2568 -503
1729 1724 72
1694 7521 -290
8558 6988 -599
7818 9386 -526
6625 1921 -25
3270 3471 -970
4976 9055 -262
3161 2181 771
3241 6649 -181
7101 3518 -919
6158 1342 -566
6517 1805 920
1535 9325 296
3069 3186 -552
6376 4086 126
7445 4316 968
2011 434 851
3132 2701 -676
4066 4536 -141
1094 7177 -144
4783 9447 -15
5335 5216 -309
5970 8777 -966
2879 8411 174
4915 2528 -974
702 4295 666
6474 9547 -743
5835 3353 -11
6305 557 842
5395 845 -823
4209 4977 -872
8328 8780 563
5447 2028 387
5950 1577 -18
1968 5253 492
3117 6510 -426
7677 2275 667
9127 4524 604
9180 8266 806
4730 5631 674
4822 4414 -689
8893 3829 467
4955 2012 -549
9129 3713 -856
2227 7066 -529
9247 7485 -498
9248 3753 -748
6559 3621 886
4489 5482 135
8680 1720 -239
5250 6652 -299
6341 2228 -752
145 8520 434
6573 1356 993
5422 8196 266
6721 3447 -868
6748 7793 629
2558 7226 -921
3832 9011 293
782 7598 101
7969 7196 -877
3244 7072 839
3810 3654 653
646 325 625
3422 6435 854
6041 4378 -351
2187 7894 276
5566 7479 650
1460 6250 293
8656 5231 644
3741 271 767
4210 4803 -903
6934 7513 -662
3083 1683 164
8263 16 -914
2006 5235 385
3189 2055 -790
8380 4376 50
7472 7806 82
6620 7134 -98
5218 58 -375
2525 7360 -716
1152 8028 -191
285 5484 450
2324 59 365
8088 5963 -443
637 7133 513
6899 3066 -224
2542 2817 421
8550 9159 -672
6530 4023 306
1393 605 618
4752 6761 868
1139 8351 689
4034 7405 509
138 1610 205
392 8682 -195
5835 4442 999
7958 5792 707
2347 6175 -460
2610 7453 520
2397 3750 861
2370 5172 53
9442 2882 296
5756 7607 -750
8737 55 416
1735 8748 -990
1723 2883 960
2113 5293 -507
2350 1280 -849
6406 4683 78
5163 434 926
6843 3973 -888
7030 5583 -898
9486 2959 91
2871 2142 -799
1537 2934 221
610 7957 -425
2970 6012 432
159 4976 644
5084 4629 -863
5098 5235 -957
8989 3123 -572
8478 2738 -983
7350 4213 435
7145 5433 -142
8667 7444 350
8727 4840 74
200 4746 613
262 5892 -818
4141 4130 222
874 5124 936
1571 4303 -386
5069 5826 564
139 5790 -423
8404 8357 548
8274 9075 987
7319 3539 -525
9436 6738 289
3029 7657 459
2238 6709 -238
8048 3538 -13
2428 4933 130
2912 4650 -243
3760 2217 947
8420 7556 724
3849 1851 -339
119 576 -598
6816 7795 810
1398 7995 -91
4697 9058 -746
5828 3906 -797
2235 3616 -436
6097 8332 -414
4276 3572 982
967 5589 567
5700 6925 479
305 4370 -163
5992 4819 88
1515 1380 -972
6570 292 -680
475 427 -389
4057 1972 198
3042 5647 -330
7744 7272 -709
6475 8808 569
562 5855 897
7592 156 598
530 8790 -891
3080 4681 -371
2721 8368 -603
2265 6679 168
3413 4761 -433
8341 6031 455
7044 3136 -289
753 1915 -381
2885 8828 338
8072 5881 -875
316 7765 769
3275 2670 -282
9122 3150 -626
7049 2617 -494
7381 1387 371
